시도,시군구,읍면동,week_type,velocity_CG_AVRG
울산광역시,동구,남목3동,weekday,20.14
울산광역시,동구,전하2동,weekday,16.44
울산광역시,북구,농소1동,weekday,19.15
울산광역시,북구,농소2동,weekday,17.9
울산광역시,북구,농소3동,weekday,19.27
울산광역시,북구,강동동,weekday,21.94
울산광역시,북구,효문동,weekday,18.36
울산광역시,북구,송정동,weekday,18.6
울산광역시,북구,양정동,weekday,15.28
울산광역시,북구,염포동,weekday,16.99
울산광역시,울주군,온산읍,weekday,20.78
울산광역시,울주군,언양읍,weekday,27.01
울산광역시,울주군,온양읍,weekday,26.43
울산광역시,울주군,범서읍,weekday,25.37
울산광역시,울주군,청량읍,weekday,27.38
,,,weekday,25.33
울산광역시,울주군,서생면,weekday,22.24
울산광역시,울주군,웅촌면,weekday,22.19
울산광역시,울주군,두동면,weekday,20.44
울산광역시,울주군,두서면,weekday,26.64
울산광역시,울주군,상북면,weekday,25.42
울산광역시,울주군,삼동면,weekday,25.9
세종특별자치시,세종시,조치원읍,weekday,21.32
세종특별자치시,세종시,연기면,weekday,24.08
세종특별자치시,세종시,연동면,weekday,24.92
세종특별자치시,세종시,부강면,weekday,23.01
세종특별자치시,세종시,금남면,weekday,23.16
세종특별자치시,세종시,장군면,weekday,36.86
세종특별자치시,세종시,연서면,weekday,26.81
세종특별자치시,세종시,전의면,weekday,25.41
세종특별자치시,세종시,전동면,weekday,26.18
세종특별자치시,세종시,소정면,weekday,23.51
세종특별자치시,세종시,도담동,weekday,18.09
세종특별자치시,세종시,종촌동,weekday,17.08
세종특별자치시,세종시,아름동,weekday,19.01
세종특별자치시,세종시,고운동,weekday,18.81
세종특별자치시,세종시,한솔동,weekday,25.39
세종특별자치시,세종시,대평동,weekday,18.62
세종특별자치시,세종시,소담동,weekday,18.86
세종특별자치시,세종시,보람동,weekday,18.59
,,,weekday,17.12
,,,weekday,18.76
경기도,수원시 장안구,파장동,weekday,24.85
경기도,수원시 장안구,율천동,weekday,17.25
경기도,수원시 장안구,정자1동,weekday,15.28
경기도,수원시 장안구,정자2동,weekday,15.88
경기도,수원시 장안구,영화동,weekday,15.88
경기도,수원시 장안구,송죽동,weekday,17.91
경기도,수원시 장안구,조원1동,weekday,17.02
경기도,수원시 장안구,연무동,weekday,26.98
경기도,수원시 장안구,정자3동,weekday,15.76
경기도,수원시 장안구,조원2동,weekday,26.7
경기도,수원시 권선구,세류1동,weekday,15.36
경기도,수원시 권선구,세류2동,weekday,16.45
경기도,수원시 권선구,세류3동,weekday,15.09
경기도,수원시 권선구,평동,weekday,17.32
경기도,수원시 권선구,서둔동,weekday,18.09
경기도,수원시 권선구,구운동,weekday,17.51
경기도,수원시 권선구,권선1동,weekday,14.93
경기도,수원시 권선구,곡선동,weekday,16.72
경기도,수원시 권선구,입북동,weekday,28.76
경기도,수원시 권선구,권선2동,weekday,16.94
경기도,수원시 권선구,금곡동,weekday,19.09
경기도,수원시 권선구,호매실동,weekday,16.88
경기도,수원시 팔달구,지동,weekday,18.98
경기도,수원시 팔달구,우만1동,weekday,21.48
경기도,수원시 팔달구,우만2동,weekday,16.01
경기도,수원시 팔달구,인계동,weekday,16.55
경기도,수원시 팔달구,매교동,weekday,16.89
경기도,수원시 팔달구,매산동,weekday,20.04
경기도,수원시 팔달구,고등동,weekday,16.72
경기도,수원시 팔달구,화서1동,weekday,15.55
경기도,수원시 팔달구,화서2동,weekday,16.0
경기도,수원시 팔달구,행궁동,weekday,18.37
경기도,수원시 영통구,매탄1동,weekday,14.96
경기도,수원시 영통구,매탄2동,weekday,15.62
경기도,수원시 영통구,매탄3동,weekday,15.07
경기도,수원시 영통구,매탄4동,weekday,14.48
경기도,수원시 영통구,원천동,weekday,16.03
경기도,수원시 영통구,광교1동,weekday,22.97
경기도,수원시 영통구,광교2동,weekday,17.66
경기도,수원시 영통구,영통1동,weekday,18.29
경기도,수원시 영통구,영통2동,weekday,16.21
경기도,수원시 영통구,영통3동,weekday,16.51
경기도,수원시 영통구,망포1동,weekday,19.15
경기도,수원시 영통구,망포2동,weekday,16.11
경기도,성남시 수정구,신흥1동,weekday,16.32
경기도,성남시 수정구,신흥2동,weekday,17.02
경기도,성남시 수정구,신흥3동,weekday,13.82
경기도,성남시 수정구,태평1동,weekday,27.5
경기도,성남시 수정구,태평2동,weekday,15.92
경기도,성남시 수정구,태평3동,weekday,14.67
경기도,성남시 수정구,태평4동,weekday,15.48
경기도,성남시 수정구,수진1동,weekday,18.34
경기도,성남시 수정구,수진2동,weekday,27.41
경기도,성남시 수정구,단대동,weekday,16.29
경기도,성남시 수정구,산성동,weekday,17.56
경기도,성남시 수정구,양지동,weekday,14.68
경기도,성남시 수정구,신촌동,weekday,31.04
경기도,성남시 수정구,고등동,weekday,27.72
경기도,성남시 수정구,시흥동,weekday,32.3
경기도,성남시 수정구,복정동,weekday,20.75
경기도,성남시 수정구,위례동,weekday,15.96
경기도,성남시 중원구,성남동,weekday,19.06
경기도,성남시 중원구,금광1동,weekday,15.73
경기도,성남시 중원구,금광2동,weekday,16.73
경기도,성남시 중원구,은행1동,weekday,17.85
경기도,성남시 중원구,은행2동,weekday,18.63
경기도,성남시 중원구,상대원1동,weekday,16.7
경기도,성남시 중원구,상대원2동,weekday,15.33
경기도,성남시 중원구,상대원3동,weekday,13.07
경기도,성남시 중원구,하대원동,weekday,17.63
경기도,성남시 중원구,도촌동,weekday,21.01
경기도,성남시 중원구,중앙동,weekday,16.66
경기도,성남시 분당구,분당동,weekday,17.73
경기도,성남시 분당구,수내3동,weekday,14.53
경기도,성남시 분당구,수내1동,weekday,16.79
경기도,성남시 분당구,수내2동,weekday,16.39
경기도,성남시 분당구,정자2동,weekday,14.99
경기도,성남시 분당구,정자3동,weekday,13.53
경기도,성남시 분당구,서현1동,weekday,16.88
경기도,성남시 분당구,서현2동,weekday,15.71
경기도,성남시 분당구,이매1동,weekday,17.21
경기도,성남시 분당구,이매2동,weekday,22.76
경기도,성남시 분당구,야탑1동,weekday,15.89
경기도,성남시 분당구,야탑3동,weekday,16.41
경기도,성남시 분당구,야탑2동,weekday,14.26
경기도,성남시 분당구,구미동,weekday,15.77
경기도,성남시 분당구,운중동,weekday,24.99
경기도,성남시 분당구,금곡동,weekday,23.08
경기도,성남시 분당구,구미1동,weekday,17.77
경기도,성남시 분당구,삼평동,weekday,23.43
경기도,성남시 분당구,판교동,weekday,18.58
경기도,성남시 분당구,백현동,weekday,22.46
경기도,성남시 분당구,정자1동,weekday,17.76
경기도,성남시 분당구,정자동,weekday,15.31
경기도,의정부시,의정부2동,weekday,15.47
경기도,의정부시,호원1동,weekday,20.92
경기도,의정부시,장암동,weekday,32.89
경기도,의정부시,신곡1동,weekday,17.9
경기도,의정부시,신곡2동,weekday,16.59
경기도,의정부시,송산1동,weekday,22.65
경기도,의정부시,자금동,weekday,22.58
경기도,의정부시,녹양동,weekday,16.47
경기도,의정부시,호원2동,weekday,15.53
경기도,의정부시,흥선동,weekday,20.53
경기도,의정부시,가능동,weekday,18.16
,,,weekday,15.08
,,,weekday,16.71
,,,weekday,18.59
경기도,안양시 만안구,안양1동,weekday,17.07
경기도,안양시 만안구,안양2동,weekday,17.46
경기도,안양시 만안구,안양3동,weekday,17.88
경기도,안양시 만안구,안양4동,weekday,14.23
경기도,안양시 만안구,안양5동,weekday,14.04
경기도,안양시 만안구,안양6동,weekday,16.22
경기도,안양시 만안구,안양7동,weekday,16.83
경기도,안양시 만안구,안양8동,weekday,18.14
경기도,안양시 만안구,안양9동,weekday,21.37
경기도,안양시 만안구,석수1동,weekday,27.05
경기도,안양시 만안구,석수2동,weekday,20.72
경기도,안양시 만안구,석수3동,weekday,17.39
경기도,안양시 만안구,박달1동,weekday,16.38
경기도,안양시 만안구,박달2동,weekday,21.41
경기도,안양시 동안구,비산1동,weekday,17.11
경기도,안양시 동안구,비산2동,weekday,19.14
경기도,안양시 동안구,비산3동,weekday,17.86
경기도,안양시 동안구,부흥동,weekday,16.47
경기도,안양시 동안구,달안동,weekday,15.13
경기도,안양시 동안구,관양1동,weekday,21.11
경기도,안양시 동안구,관양2동,weekday,17.28
경기도,안양시 동안구,부림동,weekday,15.27
경기도,안양시 동안구,평촌동,weekday,16.41
경기도,안양시 동안구,평안동,weekday,15.1
경기도,안양시 동안구,귀인동,weekday,17.21
경기도,안양시 동안구,호계1동,weekday,20.45
경기도,안양시 동안구,호계2동,weekday,18.3
경기도,안양시 동안구,호계3동,weekday,16.11
경기도,안양시 동안구,범계동,weekday,14.7
경기도,안양시 동안구,신촌동,weekday,18.45
경기도,안양시 동안구,갈산동,weekday,21.1
,,,weekday,15.56
,,,weekday,16.44
,,,weekday,14.45
,,,weekday,15.14
,,,weekday,17.28
,,,weekday,19.54
,,,weekday,16.48
,,,weekday,16.75
,,,weekday,17.39
,,,weekday,18.97
경기도,광명시,광명1동,weekday,17.31
경기도,광명시,광명2동,weekday,14.25
경기도,광명시,광명3동,weekday,15.46
경기도,광명시,광명4동,weekday,13.56
경기도,광명시,광명5동,weekday,19.8
경기도,광명시,광명6동,weekday,16.68
경기도,광명시,광명7동,weekday,16.46
경기도,광명시,철산1동,weekday,17.67
경기도,광명시,철산2동,weekday,15.03
경기도,광명시,철산3동,weekday,14.95
경기도,광명시,철산4동,weekday,19.54
경기도,광명시,하안1동,weekday,16.25
경기도,광명시,하안2동,weekday,15.33
경기도,광명시,하안3동,weekday,13.46
경기도,광명시,하안4동,weekday,14.34
경기도,광명시,소하1동,weekday,20.26
경기도,광명시,소하2동,weekday,18.23
경기도,광명시,학온동,weekday,22.75
경기도,평택시,팽성읍,weekday,20.85
경기도,평택시,안중읍,weekday,21.2
경기도,평택시,포승읍,weekday,23.07
경기도,평택시,청북읍,weekday,27.29
경기도,평택시,진위면,weekday,22.81
경기도,평택시,서탄면,weekday,22.75
경기도,평택시,고덕면,weekday,21.03
경기도,평택시,오성면,weekday,25.37
경기도,평택시,현덕면,weekday,23.82
경기도,평택시,중앙동,weekday,18.02
경기도,평택시,서정동,weekday,17.44
경기도,평택시,송탄동,weekday,24.17
경기도,평택시,지산동,weekday,15.77
경기도,평택시,송북동,weekday,19.24
경기도,평택시,신장1동,weekday,17.77
경기도,평택시,신장2동,weekday,19.29
경기도,평택시,신평동,weekday,19.03
경기도,평택시,원평동,weekday,18.04
경기도,평택시,통복동,weekday,17.84
경기도,평택시,비전1동,weekday,17.83
경기도,평택시,세교동,weekday,19.06
,,,weekday,16.49
,,,weekday,18.28
경기도,동두천시,생연1동,weekday,18.68
경기도,동두천시,생연2동,weekday,18.19
경기도,동두천시,중앙동,weekday,18.6
경기도,동두천시,보산동,weekday,21.8
경기도,동두천시,불현동,weekday,24.96
경기도,동두천시,소요동,weekday,21.66
경기도,동두천시,상패동,weekday,20.49
경기도,동두천시,송내동,weekday,17.91
경기도,안산시 상록구,일동,weekday,19.28
경기도,안산시 상록구,본오1동,weekday,16.62
경기도,안산시 상록구,본오2동,weekday,15.27
경기도,안산시 상록구,본오3동,weekday,15.1
경기도,안산시 상록구,부곡동,weekday,25.23
경기도,안산시 상록구,월피동,weekday,21.01
경기도,안산시 상록구,성포동,weekday,16.86
경기도,안산시 상록구,반월동,weekday,26.81
경기도,안산시 상록구,안산동,weekday,32.13
경기도,안산시 상록구,이동,weekday,17.22
경기도,안산시 상록구,사동,weekday,15.88
경기도,안산시 상록구,사이동,weekday,16.11
경기도,안산시 상록구,해양동,weekday,16.66
경기도,안산시 단원구,와동,weekday,16.75
경기도,안산시 단원구,초지동,weekday,17.91
경기도,안산시 단원구,선부1동,weekday,15.33
경기도,안산시 단원구,선부2동,weekday,22.57
경기도,안산시 단원구,선부3동,weekday,19.86
경기도,안산시 단원구,대부동,weekday,22.05
경기도,안산시 단원구,호수동,weekday,15.17
경기도,안산시 단원구,고잔동,weekday,16.98
경기도,안산시 단원구,중앙동,weekday,15.21
경기도,안산시 단원구,원곡동,weekday,17.52
경기도,안산시 단원구,신길동,weekday,18.54
경기도,안산시 단원구,백운동,weekday,16.54
경기도,고양시 덕양구,주교동,weekday,27.45
경기도,고양시 덕양구,원신동,weekday,29.55
경기도,고양시 덕양구,흥도동,weekday,21.64
경기도,고양시 덕양구,성사1동,weekday,21.32
경기도,고양시 덕양구,성사2동,weekday,21.18
경기도,고양시 덕양구,효자동,weekday,20.53
경기도,고양시 덕양구,창릉동,weekday,17.35
경기도,고양시 덕양구,고양동,weekday,24.77
경기도,고양시 덕양구,관산동,weekday,22.33
경기도,고양시 덕양구,능곡동,weekday,29.72
경기도,고양시 덕양구,화정1동,weekday,16.99
경기도,고양시 덕양구,화정2동,weekday,16.68
경기도,고양시 덕양구,행주동,weekday,27.46
경기도,고양시 덕양구,행신1동,weekday,14.79
경기도,고양시 덕양구,행신2동,weekday,24.32
경기도,고양시 덕양구,화전동,weekday,16.97
경기도,고양시 덕양구,대덕동,weekday,28.43
경기도,고양시 덕양구,행신3동,weekday,16.06
경기도,고양시 덕양구,삼송동,weekday,20.16
경기도,고양시 일산동구,식사동,weekday,17.74
경기도,고양시 일산동구,중산동,weekday,16.59
경기도,고양시 일산동구,정발산동,weekday,16.35
경기도,고양시 일산동구,풍산동,weekday,17.81
경기도,고양시 일산동구,백석1동,weekday,15.27
경기도,고양시 일산동구,마두1동,weekday,15.3
경기도,고양시 일산동구,마두2동,weekday,15.66
경기도,고양시 일산동구,장항1동,weekday,25.58
경기도,고양시 일산동구,장항2동,weekday,15.75
경기도,고양시 일산동구,고봉동,weekday,25.84
경기도,고양시 일산동구,백석2동,weekday,14.76
경기도,고양시 일산서구,일산1동,weekday,16.95
경기도,고양시 일산서구,일산2동,weekday,17.3
경기도,고양시 일산서구,일산3동,weekday,14.85
경기도,고양시 일산서구,탄현동,weekday,14.8
경기도,고양시 일산서구,주엽1동,weekday,16.17
경기도,고양시 일산서구,주엽2동,weekday,12.9
경기도,고양시 일산서구,대화동,weekday,16.56
경기도,고양시 일산서구,송포동,weekday,26.69
경기도,고양시 일산서구,송산동,weekday,22.47
경기도,과천시,중앙동,weekday,17.72
경기도,과천시,갈현동,weekday,26.43
경기도,과천시,별양동,weekday,17.18
경기도,과천시,부림동,weekday,14.66
경기도,과천시,과천동,weekday,22.34
경기도,과천시,문원동,weekday,27.54
경기도,구리시,갈매동,weekday,23.07
경기도,구리시,동구동,weekday,28.77
경기도,구리시,인창동,weekday,20.62
경기도,구리시,교문1동,weekday,22.02
경기도,구리시,교문2동,weekday,24.62
경기도,구리시,수택1동,weekday,16.89
경기도,구리시,수택2동,weekday,15.1
경기도,구리시,수택3동,weekday,21.27
경기도,남양주시,와부읍,weekday,25.55
경기도,남양주시,진접읍,weekday,20.81
경기도,남양주시,화도읍,weekday,21.75
경기도,남양주시,진건읍,weekday,24.83
경기도,남양주시,오남읍,weekday,19.82
,,,weekday,17.03
경기도,남양주시,별내면,weekday,26.34
경기도,남양주시,수동면,weekday,26.52
경기도,남양주시,조안면,weekday,25.09
경기도,남양주시,호평동,weekday,18.58
경기도,남양주시,평내동,weekday,20.22
경기도,남양주시,금곡동,weekday,15.84
경기도,남양주시,양정동,weekday,27.08
경기도,남양주시,별내동,weekday,19.15
경기도,남양주시,다산1동,weekday,17.81
경기도,남양주시,다산2동,weekday,19.52
경기도,오산시,중앙동,weekday,18.77
경기도,오산시,대원동,weekday,17.51
경기도,오산시,남촌동,weekday,17.67
경기도,오산시,신장동,weekday,18.73
경기도,오산시,세마동,weekday,21.21
경기도,오산시,초평동,weekday,20.82
경기도,시흥시,대야동,weekday,19.52
경기도,시흥시,신천동,weekday,17.85
경기도,시흥시,신현동,weekday,19.87
경기도,시흥시,은행동,weekday,23.6
경기도,시흥시,매화동,weekday,26.18
경기도,시흥시,목감동,weekday,25.26
경기도,시흥시,과림동,weekday,21.15
경기도,시흥시,정왕2동,weekday,17.89
경기도,시흥시,정왕3동,weekday,17.68
경기도,시흥시,정왕본동,weekday,17.38
경기도,시흥시,정왕1동,weekday,16.82
경기도,시흥시,능곡동,weekday,18.41
경기도,시흥시,군자동,weekday,20.17
경기도,시흥시,월곶동,weekday,26.57
경기도,시흥시,연성동,weekday,21.33
경기도,시흥시,장곡동,weekday,17.36
경기도,시흥시,정왕4동,weekday,16.21
경기도,시흥시,배곧동,weekday,18.13
경기도,군포시,군포1동,weekday,17.35
경기도,군포시,군포2동,weekday,20.49
경기도,군포시,산본1동,weekday,15.7
경기도,군포시,산본2동,weekday,20.81
경기도,군포시,금정동,weekday,16.86
경기도,군포시,재궁동,weekday,16.44
경기도,군포시,오금동,weekday,16.17
경기도,군포시,수리동,weekday,19.37
경기도,군포시,궁내동,weekday,17.64
경기도,군포시,광정동,weekday,15.33
경기도,군포시,대야동,weekday,28.55
경기도,의왕시,고천동,weekday,23.73
경기도,의왕시,부곡동,weekday,22.49
경기도,의왕시,오전동,weekday,19.81
경기도,의왕시,내손1동,weekday,20.93
경기도,의왕시,내손2동,weekday,15.58
경기도,의왕시,청계동,weekday,28.54
경기도,하남시,천현동,weekday,31.04
경기도,하남시,신장1동,weekday,15.7
경기도,하남시,신장2동,weekday,16.43
경기도,하남시,덕풍1동,weekday,21.6
경기도,하남시,덕풍2동,weekday,18.0
경기도,하남시,덕풍3동,weekday,16.99
경기도,하남시,춘궁동,weekday,24.34
경기도,하남시,초이동,weekday,20.7
경기도,하남시,풍산동,weekday,16.73
경기도,하남시,미사1동,weekday,16.41
경기도,하남시,미사2동,weekday,18.75
경기도,하남시,위례동,weekday,16.77
,,,weekday,20.68
,,,weekday,19.43
경기도,용인시 처인구,포곡읍,weekday,21.82
경기도,용인시 처인구,모현읍,weekday,26.59
경기도,용인시 처인구,이동읍,weekday,25.72
,,,weekday,26.47
경기도,용인시 처인구,원삼면,weekday,24.66
경기도,용인시 처인구,백암면,weekday,26.22
경기도,용인시 처인구,양지면,weekday,25.85
경기도,용인시 처인구,중앙동,weekday,20.04
경기도,용인시 처인구,역삼동,weekday,19.23
경기도,용인시 처인구,유림동,weekday,26.25
경기도,용인시 처인구,동부동,weekday,23.54
경기도,용인시 기흥구,구갈동,weekday,16.91
경기도,용인시 기흥구,기흥동,weekday,21.31
경기도,용인시 기흥구,서농동,weekday,21.16
경기도,용인시 기흥구,구성동,weekday,17.99
경기도,용인시 기흥구,마북동,weekday,17.59
경기도,용인시 기흥구,보정동,weekday,20.11
경기도,용인시 기흥구,상하동,weekday,23.04
경기도,용인시 기흥구,신갈동,weekday,22.26
,,,weekday,19.64
,,,weekday,21.79
,,,weekday,23.46
,,,weekday,21.15
,,,weekday,22.14
,,,weekday,16.77
,,,weekday,17.18
경기도,용인시 수지구,풍덕천1동,weekday,15.88
경기도,용인시 수지구,풍덕천2동,weekday,16.11
경기도,용인시 수지구,신봉동,weekday,18.69
경기도,용인시 수지구,죽전1동,weekday,17.39
경기도,용인시 수지구,죽전2동,weekday,20.09
경기도,용인시 수지구,동천동,weekday,19.52
경기도,용인시 수지구,상현1동,weekday,18.55
경기도,용인시 수지구,상현2동,weekday,15.8
경기도,용인시 수지구,성복동,weekday,17.41
경기도,파주시,문산읍,weekday,25.09
경기도,파주시,파주읍,weekday,23.16
경기도,파주시,법원읍,weekday,24.12
경기도,파주시,조리읍,weekday,24.42
경기도,파주시,월롱면,weekday,23.51
경기도,파주시,탄현면,weekday,25.62
경기도,파주시,광탄면,weekday,24.86
경기도,파주시,파평면,weekday,26.77
경기도,파주시,적성면,weekday,28.32
경기도,파주시,금촌2동,weekday,19.11
경기도,파주시,금촌1동,weekday,17.27
경기도,파주시,금촌3동,weekday,25.57
경기도,파주시,교하동,weekday,21.27
경기도,파주시,운정1동,weekday,18.48
경기도,파주시,운정2동,weekday,15.63
경기도,파주시,운정3동,weekday,18.28
경기도,이천시,장호원읍,weekday,26.82
경기도,이천시,부발읍,weekday,25.37
경기도,이천시,신둔면,weekday,24.39
경기도,이천시,백사면,weekday,24.5
경기도,이천시,호법면,weekday,24.21
경기도,이천시,마장면,weekday,25.09
경기도,이천시,대월면,weekday,23.42
경기도,이천시,모가면,weekday,29.23
경기도,이천시,설성면,weekday,28.38
경기도,이천시,율면,weekday,26.15
경기도,이천시,창전동,weekday,17.1
경기도,이천시,중리동,weekday,22.28
경기도,이천시,관고동,weekday,17.35
경기도,이천시,증포동,weekday,19.47
경기도,안성시,공도읍,weekday,23.68
경기도,안성시,보개면,weekday,26.41
경기도,안성시,금광면,weekday,32.75
경기도,안성시,서운면,weekday,24.51
경기도,안성시,미양면,weekday,26.3
경기도,안성시,대덕면,weekday,21.93
경기도,안성시,양성면,weekday,26.57
경기도,안성시,원곡면,weekday,36.27
경기도,안성시,일죽면,weekday,27.72
경기도,안성시,죽산면,weekday,27.6
경기도,안성시,삼죽면,weekday,28.46
경기도,안성시,고삼면,weekday,25.28
경기도,안성시,안성1동,weekday,25.57
경기도,안성시,안성2동,weekday,18.54
경기도,안성시,안성3동,weekday,20.02
경기도,김포시,통진읍,weekday,21.21
경기도,김포시,고촌읍,weekday,26.97
경기도,김포시,양촌읍,weekday,20.88
경기도,김포시,대곶면,weekday,21.86
경기도,김포시,월곶면,weekday,23.97
경기도,김포시,하성면,weekday,22.11
경기도,김포시,사우동,weekday,18.07
경기도,김포시,풍무동,weekday,17.52
경기도,김포시,장기동,weekday,17.7
경기도,김포시,운양동,weekday,21.78
경기도,김포시,김포본동,weekday,20.99
경기도,김포시,장기본동,weekday,17.51
,,,weekday,17.76
,,,weekday,16.57
경기도,화성시,봉담읍,weekday,23.19
경기도,화성시,우정읍,weekday,26.72
경기도,화성시,향남읍,weekday,21.68
경기도,화성시,남양읍,weekday,23.24
경기도,화성시,매송면,weekday,33.04
경기도,화성시,비봉면,weekday,28.14
경기도,화성시,마도면,weekday,23.76
경기도,화성시,송산면,weekday,25.14
경기도,화성시,서신면,weekday,23.17
경기도,화성시,팔탄면,weekday,28.95
경기도,화성시,장안면,weekday,23.36
경기도,화성시,양감면,weekday,29.52
경기도,화성시,정남면,weekday,30.48
경기도,화성시,진안동,weekday,19.44
경기도,화성시,병점1동,weekday,17.46
경기도,화성시,병점2동,weekday,15.83
경기도,화성시,반월동,weekday,18.78
경기도,화성시,기배동,weekday,18.77
경기도,화성시,화산동,weekday,22.31
경기도,화성시,동탄2동,weekday,15.51
경기도,화성시,동탄1동,weekday,15.51
경기도,화성시,동탄3동,weekday,15.47
경기도,화성시,동탄4동,weekday,15.79
경기도,화성시,동탄5동,weekday,18.38
경기도,화성시,새솔동,weekday,16.1
,,,weekday,17.48
,,,weekday,20.9
,,,weekday,18.99
경기도,광주시,오포읍,weekday,21.29
경기도,광주시,초월읍,weekday,28.38
경기도,광주시,곤지암읍,weekday,25.9
경기도,광주시,도척면,weekday,26.96
경기도,광주시,퇴촌면,weekday,31.62
경기도,광주시,남종면,weekday,41.02
경기도,광주시,남한산성면,weekday,41.02
,,,weekday,16.65
,,,weekday,18.57
,,,weekday,17.98
,,,weekday,22.25
,,,weekday,22.1
,,,weekday,16.84
경기도,양주시,백석읍,weekday,23.01
경기도,양주시,은현면,weekday,23.9
경기도,양주시,남면,weekday,26.06
경기도,양주시,광적면,weekday,28.46
경기도,양주시,장흥면,weekday,32.59
경기도,양주시,양주1동,weekday,20.58
경기도,양주시,양주2동,weekday,20.24
경기도,양주시,회천1동,weekday,21.02
경기도,양주시,회천2동,weekday,16.57
경기도,양주시,회천3동,weekday,19.77
경기도,양주시,회천4동,weekday,20.21
경기도,포천시,소흘읍,weekday,25.08
경기도,포천시,군내면,weekday,27.88
경기도,포천시,내촌면,weekday,28.06
경기도,포천시,가산면,weekday,25.7
경기도,포천시,신북면,weekday,31.48
경기도,포천시,창수면,weekday,26.85
경기도,포천시,영중면,weekday,28.98
경기도,포천시,일동면,weekday,27.88
경기도,포천시,이동면,weekday,33.53
경기도,포천시,영북면,weekday,31.61
경기도,포천시,관인면,weekday,35.21
경기도,포천시,화현면,weekday,20.92
경기도,포천시,포천동,weekday,21.05
경기도,포천시,선단동,weekday,25.91
경기도,여주시,가남읍,weekday,28.71
경기도,여주시,점동면,weekday,28.32
경기도,여주시,능서면,weekday,31.32
경기도,여주시,흥천면,weekday,28.3
경기도,여주시,금사면,weekday,32.44
경기도,여주시,산북면,weekday,33.18
경기도,여주시,대신면,weekday,31.23
경기도,여주시,북내면,weekday,27.35
경기도,여주시,강천면,weekday,23.67
경기도,여주시,여흥동,weekday,24.46
경기도,여주시,중앙동,weekday,22.24
경기도,여주시,오학동,weekday,21.29
경기도,연천군,연천읍,weekday,24.58
경기도,연천군,전곡읍,weekday,23.58
경기도,연천군,군남면,weekday,25.99
경기도,연천군,청산면,weekday,27.56
경기도,연천군,백학면,weekday,26.68
경기도,연천군,미산면,weekday,27.26
경기도,연천군,왕징면,weekday,21.94
경기도,연천군,신서면,weekday,27.34
경기도,연천군,중면,weekday,22.49
경기도,연천군,장남면,weekday,30.54
경기도,가평군,가평읍,weekday,25.82
경기도,가평군,설악면,weekday,30.39
경기도,가평군,청평면,weekday,30.91
경기도,가평군,상면,weekday,25.77
경기도,가평군,북면,weekday,35.29
경기도,가평군,조종면,weekday,24.11
경기도,양평군,양평읍,weekday,23.15
경기도,양평군,강상면,weekday,32.0
경기도,양평군,강하면,weekday,27.0
경기도,양평군,양서면,weekday,25.53
경기도,양평군,옥천면,weekday,27.5
